[DEBUG][Producer] 2025/03/26 05:42:41.774558 Produced message msg-363 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:42.777771 Produced message msg-364 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:43.781572 Produced message msg-365 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:44.785628 Produced message msg-366 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:45.790053 Produced message msg-367 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:46.793696 Produced message msg-368 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:47.799406 Produced message msg-369 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:48.806094 Produced message msg-370 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:49.810553 Produced message msg-371 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:50.813208 Produced message msg-372 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:51.816763 Produced message msg-373 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:52.822149 Produced message msg-374 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:53.830340 Produced message msg-375 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:54.835691 Produced message msg-376 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:55.837298 Produced message msg-377 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:56.846086 Produced message msg-378 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:57.850543 Produced message msg-379 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:58.856746 Produced message msg-380 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:42:59.865524 Produced message msg-381 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:00.870521 Produced message msg-382 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:01.884248 Produced message msg-383 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:02.888552 Produced message msg-384 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:03.891833 Produced message msg-385 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:04.896566 Produced message msg-386 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:05.902592 Produced message msg-387 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:06.905390 Produced message msg-388 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:07.907762 Produced message msg-389 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:08.913116 Produced message msg-390 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:09.919526 Produced message msg-391 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:10.930649 Produced message msg-392 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:11.932763 Produced message msg-393 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:12.935675 Produced message msg-394 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:13.940653 Produced message msg-395 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:14.946964 Produced message msg-396 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:15.953452 Produced message msg-397 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:16.958668 Produced message msg-398 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:17.960961 Produced message msg-399 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:18.987112 Produced message msg-400 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:19.991698 Produced message msg-401 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:20.993765 Produced message msg-402 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:21.995876 Produced message msg-403 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:23.003465 Produced message msg-404 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:24.012775 Produced message msg-405 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:25.018361 Produced message msg-406 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:26.022856 Produced message msg-407 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:27.029484 Produced message msg-408 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:28.031633 Produced message msg-409 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:29.034610 Produced message msg-410 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:30.042095 Produced message msg-411 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:31.043665 Produced message msg-412 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:32.046092 Produced message msg-413 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:33.049769 Produced message msg-414 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:34.054215 Produced message msg-415 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:35.059360 Produced message msg-416 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:36.065539 Produced message msg-417 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:37.068779 Produced message msg-418 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:38.071511 Produced message msg-419 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:39.078412 Produced message msg-420 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:40.081268 Produced message msg-421 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:41.086707 Produced message msg-422 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:42.088579 Produced message msg-423 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:43.092135 Produced message msg-424 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:44.097790 Produced message msg-425 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:45.101778 Produced message msg-426 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:46.107255 Produced message msg-427 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:47.114626 Produced message msg-428 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:48.118302 Produced message msg-429 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:49.125774 Produced message msg-430 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:50.134038 Produced message msg-431 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:51.142129 Produced message msg-432 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:52.145995 Produced message msg-433 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:53.151897 Produced message msg-434 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:54.169292 Produced message msg-435 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:55.181665 Produced message msg-436 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:56.189054 Produced message msg-437 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:57.195077 Produced message msg-438 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:58.231541 Produced message msg-439 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:43:59.241411 Produced message msg-440 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:00.247170 Produced message msg-441 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:01.248902 Produced message msg-442 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:02.253284 Produced message msg-443 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:03.286983 Produced message msg-444 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:04.296472 Produced message msg-445 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:05.309986 Produced message msg-446 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:06.316513 Produced message msg-447 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:07.320510 Produced message msg-448 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:08.324660 Produced message msg-449 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:09.333974 Produced message msg-450 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:10.343329 Produced message msg-451 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:11.330406 Produced message msg-452 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:12.333274 Produced message msg-453 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:13.337795 Produced message msg-454 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:14.341055 Produced message msg-455 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:15.343785 Produced message msg-456 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:16.348986 Produced message msg-457 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:17.352487 Produced message msg-458 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:18.358197 Produced message msg-459 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:19.362882 Produced message msg-460 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:20.369128 Produced message msg-461 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:21.371621 Produced message msg-462 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:22.396937 Produced message msg-463 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:23.408049 Produced message msg-464 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:24.413569 Produced message msg-465 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:25.427935 Produced message msg-466 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:26.431176 Produced message msg-467 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:27.438219 Produced message msg-468 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:28.445849 Produced message msg-469 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:29.450322 Produced message msg-470 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:30.453205 Produced message msg-471 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:31.458513 Produced message msg-472 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:32.460382 Produced message msg-473 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:33.464701 Produced message msg-474 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:34.467795 Produced message msg-475 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:35.472998 Produced message msg-476 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:36.479182 Produced message msg-477 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:37.481918 Produced message msg-478 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:38.488549 Produced message msg-479 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:39.497150 Produced message msg-480 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:40.504849 Produced message msg-481 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:41.477776 Produced message msg-482 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:42.482267 Produced message msg-483 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:43.485289 Produced message msg-484 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:44.497698 Produced message msg-485 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:45.499682 Produced message msg-486 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:46.502294 Produced message msg-487 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:47.505757 Produced message msg-488 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:48.507530 Produced message msg-489 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:49.512083 Produced message msg-490 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:50.514096 Produced message msg-491 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:51.517663 Produced message msg-492 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:52.523008 Produced message msg-493 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:53.564350 Produced message msg-494 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:54.570785 Produced message msg-495 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:55.574062 Produced message msg-496 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:56.577748 Produced message msg-497 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:57.588219 Produced message msg-498 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:58.596377 Produced message msg-499 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:44:59.606392 Produced message msg-500 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:00.610382 Produced message msg-501 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:01.616890 Produced message msg-502 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:02.629000 Produced message msg-503 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:03.636813 Produced message msg-504 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:04.645573 Produced message msg-505 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:05.650900 Produced message msg-506 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:06.667025 Produced message msg-507 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:07.685340 Produced message msg-508 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:08.689648 Produced message msg-509 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:09.696032 Produced message msg-510 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:10.706085 Produced message msg-511 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:11.709168 Produced message msg-512 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:12.712726 Produced message msg-513 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:13.720999 Produced message msg-514 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:14.722559 Produced message msg-515 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:15.726131 Produced message msg-516 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:16.732176 Produced message msg-517 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:17.740477 Produced message msg-518 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:18.742596 Produced message msg-519 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:19.748728 Produced message msg-520 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:20.754454 Produced message msg-521 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:21.757278 Produced message msg-522 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:22.761055 Produced message msg-523 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:23.763371 Produced message msg-524 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:24.767524 Produced message msg-525 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:25.771024 Produced message msg-526 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:26.777103 Produced message msg-527 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:27.783332 Produced message msg-528 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:28.787307 Produced message msg-529 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:29.793493 Produced message msg-530 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:30.798258 Produced message msg-531 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:31.804563 Produced message msg-532 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:32.807466 Produced message msg-533 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:33.809631 Produced message msg-534 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:34.813903 Produced message msg-535 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:35.818160 Produced message msg-536 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:36.823739 Produced message msg-537 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:37.828612 Produced message msg-538 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:38.833919 Produced message msg-539 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:39.838314 Produced message msg-540 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:40.841547 Produced message msg-541 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:41.846351 Produced message msg-542 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:42.849743 Produced message msg-543 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:43.851265 Produced message msg-544 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:44.856001 Produced message msg-545 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:45.905158 Produced message msg-546 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:46.920358 Produced message msg-547 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:47.934190 Produced message msg-548 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:48.942601 Produced message msg-549 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:49.946517 Produced message msg-550 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:50.956776 Produced message msg-551 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:51.962479 Produced message msg-552 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:52.967481 Produced message msg-553 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:53.969329 Produced message msg-554 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:54.975861 Produced message msg-555 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:55.979876 Produced message msg-556 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:56.984235 Produced message msg-557 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:57.988566 Produced message msg-558 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:45:58.999691 Produced message msg-559 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:00.019994 Produced message msg-560 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:01.024564 Produced message msg-561 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:02.031097 Produced message msg-562 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:03.040469 Produced message msg-563 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:04.046924 Produced message msg-564 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:05.049332 Produced message msg-565 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:06.057241 Produced message msg-566 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:07.061163 Produced message msg-567 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:08.064575 Produced message msg-568 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:09.073021 Produced message msg-569 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:10.083074 Produced message msg-570 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:11.086328 Produced message msg-571 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:12.092011 Produced message msg-572 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:13.100825 Produced message msg-573 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:14.102405 Produced message msg-574 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:15.105052 Produced message msg-575 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:16.115944 Produced message msg-576 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:17.119178 Produced message msg-577 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:18.124949 Produced message msg-578 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:19.126446 Produced message msg-579 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:20.130777 Produced message msg-580 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:21.135113 Produced message msg-581 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:22.142014 Produced message msg-582 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:23.152402 Produced message msg-583 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:24.154852 Produced message msg-584 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:25.162038 Produced message msg-585 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:26.167703 Produced message msg-586 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:27.172791 Produced message msg-587 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:28.192173 Produced message msg-588 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:29.195089 Produced message msg-589 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:30.203797 Produced message msg-590 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:31.206934 Produced message msg-591 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:32.214446 Produced message msg-592 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:33.219003 Produced message msg-593 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:34.221156 Produced message msg-594 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:35.228783 Produced message msg-595 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:36.237358 Produced message msg-596 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:37.252692 Produced message msg-597 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:38.257075 Produced message msg-598 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:39.261232 Produced message msg-599 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:40.270160 Produced message msg-600 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:41.276169 Produced message msg-601 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:42.279591 Produced message msg-602 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:43.284734 Produced message msg-603 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:44.286213 Produced message msg-604 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:45.289846 Produced message msg-605 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:46.293189 Produced message msg-606 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:47.297365 Produced message msg-607 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:48.301480 Produced message msg-608 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:49.306121 Produced message msg-609 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:50.313224 Produced message msg-610 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:51.317692 Produced message msg-611 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:52.323010 Produced message msg-612 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:53.325633 Produced message msg-613 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:54.329204 Produced message msg-614 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:55.334930 Produced message msg-615 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:56.339426 Produced message msg-616 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:57.344266 Produced message msg-617 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:58.348312 Produced message msg-618 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:46:59.353238 Produced message msg-619 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:00.355125 Produced message msg-620 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:01.362811 Produced message msg-621 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:02.374734 Produced message msg-622 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:03.377165 Produced message msg-623 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:04.379434 Produced message msg-624 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:05.383725 Produced message msg-625 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:06.388250 Produced message msg-626 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:07.393861 Produced message msg-627 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:08.397760 Produced message msg-628 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:09.403042 Produced message msg-629 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:10.408250 Produced message msg-630 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:11.412033 Produced message msg-631 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:12.419281 Produced message msg-632 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:13.423254 Produced message msg-633 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:14.425472 Produced message msg-634 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:15.427470 Produced message msg-635 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:16.432848 Produced message msg-636 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:17.435757 Produced message msg-637 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:18.439718 Produced message msg-638 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:19.442900 Produced message msg-639 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:20.446464 Produced message msg-640 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:21.452303 Produced message msg-641 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:22.458515 Produced message msg-642 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:23.462853 Produced message msg-643 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:24.464909 Produced message msg-644 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:25.469777 Produced message msg-645 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:26.472840 Produced message msg-646 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:27.475037 Produced message msg-647 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:28.478077 Produced message msg-648 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:29.481179 Produced message msg-649 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:30.482251 Produced message msg-650 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:31.486461 Produced message msg-651 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:32.492987 Produced message msg-652 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:33.494368 Produced message msg-653 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:34.497641 Produced message msg-654 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:35.504118 Produced message msg-655 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:36.507081 Produced message msg-656 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:37.508508 Produced message msg-657 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:38.511003 Produced message msg-658 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:39.514054 Produced message msg-659 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:40.519004 Produced message msg-660 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:41.519883 Produced message msg-661 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:42.525448 Produced message msg-662 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:43.526807 Produced message msg-663 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:44.531545 Produced message msg-664 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:45.533440 Produced message msg-665 (1024 bytes)
[DEBUG][Producer] 2025/03/26 05:47:46.536009 Produced message msg-666 (1024 bytes)
